Sales Order Number	Quantity	Unit List Price	Production Order Number	Customer for-Order	Order Date	Commit Date	Ship Date	Throughput	Days Late	Late Flag	Component A Inven	Component B Inven	Component C Inven	Component D Inven	Late Code	Routing to Work Center	Work Center Sequence	AAAA-Actual Labor	AAAB-Actual Labor	AAAC-Actual Labor	AAAD-Actual Labor	AAAE-Actual Labor	AAAF-Actual Labor	AAAG-Actual Labor	AAAH-Actual Labor	AAAI-Actual Labor	AAAJ-Actual Labor	AAAK-Actual Labor	AAAL-Actual Labor	AAAM-Actual Labor	AAAN-Actual Labor	AAAO-Actual Labor	AAAP-Actual Labor	AAAQ-Actual Labor	AAAR-Actual Labor	AAAS-Actual Labor	AAAT-Actual Labor	AAAU-Actual Labor	Average Hourly Labor Rate	Component A Unit Cost	Component A Lead Time	Component B unit Cost	Component B Lead Time	Component C Unit Cost	Component C Lead Time	Component D Unit Cost	Component D Lead Time	Delivery Number	Carrier	Base Freight	Premium 	Total Freight Cost	Total Labor Cost	Total Material Cost	QTY X List Price	Gross Margin
O-11071	12	650	P-11071	17	4/26/2015	5/26/2015	5/24/2015	28	-1.406935468	On-Time	86.95551597	-1.247607209	374.4932158	4341.540864		R-6	AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	17	5	5	25	2	30	10	40	20	D-11071	CarrierB	200	0	200	6120	1200	7800	280
O-11072	12	650	P-11072	2	4/28/2015	5/28/2015	5/30/2015	32	2.224479149	Late	95.78736937	7.528631821	347.4920737	2120.025249	Component B Failure at Final Inspection	R-18	AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-11072	CarrierC	150	150	300	6120	1200	7800	180
O-11077	12	650	P-11077	3	5/11/2015	6/10/2015	6/8/2015	28	-1.514285987	On-Time	157.9137114	2.929200851	366.1601678	2638.085448		R-15	AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-11077	CarrierA	300	0	300	6120	1200	7800	180
O-11089	12	650	P-11089	10	5/20/2015	6/19/2015	6/17/2015	28	-1.671872171	On-Time	28.97538268	3.637965476	304.7155704	2540.349687		R-11	AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-11089	CarrierB	200	0	200	6120	1200	7800	280
O-11106	12	650	P-11106	4	6/13/2015	7/13/2015	7/19/2015	36	6.046683431	Late	119.8917781	4.572906795	154.2077597	3866.7417	Component A Failure at Final Inspection	R-8	AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	17	5	5	25	2	30	10	40	20	D-11106	CarrierC	150	150	300	6120	1200	7800	180
O-11108	12	650	P-11108	27	6/18/2015	7/18/2015	7/25/2015	37	7.2618191	Late	152.8997681	4.353561678	174.1497437	2236.211206	Customer Changes to the Order	R-3	AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI	109	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	17	5	5	25	2	30	10	40	20	D-11108	CarrierA	300	150	450	27744	1200	7800	-21594
O-11110	12	650	P-11110	3	6/20/2015	7/20/2015	7/19/2015	29	-0.394284814	On-Time	-18.78531365	0.77686528	15.82728645	4914.984095		R-13	AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-11110	CarrierB	200	0	200	6120	1200	7800	280
O-11132	12	650	P-11132	2	7/19/2015	8/18/2015	8/17/2015	29	-0.959243309	On-Time	148.8120727	0.472470925	274.89422	3067.89045		R-6	AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	17	5	5	25	2	30	10	40	20	D-11132	CarrierC	150	0	150	6120	1200	7800	330
O-11135	12	650	P-11135	2	7/24/2015	8/23/2015	8/27/2015	34	4.419641643	Late	-34.762328	7.158430663	163.2071643	1685.020075	Component C late Delivery	R-18	AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-11135	CarrierA	300	150	450	6120	1200	7800	30
O-11136	12	650	P-11136	3	7/25/2015	8/24/2015	8/23/2015	29	-0.683600445	On-Time	50.20136406	3.727980271	318.678572	2941.931411		R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-11136	CarrierB	200	0	200	6120	1200	7800	280
O-11155	12	650	P-11155	1	8/18/2015	9/17/2015	9/23/2015	36	6.673584768	Late	136.6605485	1.122215135	652.000613	3860.021339	Credit Hold on Customer	R-15	AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-11155	CarrierC	150	150	300	6120	1200	7800	180
O-11162	12	650	P-11162	2	8/24/2015	9/23/2015	10/2/2015	39	9.388678411	Late	145.3930034	2.325071439	384.6925401	4811.465629	Component C late Delivery	R-17	AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-11162	CarrierA	300	150	450	6120	1200	7800	30
O-11168	12	650	P-11168	2	9/1/2015	10/1/2015	10/3/2015	32	2.52865217	Late	192.7460636	-0.063094102	466.5099771	2010.377382	Component D late Delivery	R-6	AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	17	5	5	25	2	30	10	40	20	D-11168	CarrierB	200	150	350	6120	1200	7800	130
O-11169	12	650	P-11169	3	9/2/2015	10/2/2015	10/18/2015	46	16.05709018	Late	141.7651367	-0.122489296	95.38157627	2914.989903	Credit Hold on Customer	R-12	AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-11169	CarrierC	150	150	300	6120	1200	7800	180
O-11171	12	650	P-11171	1	9/6/2015	10/6/2015	10/16/2015	40	10.34318731	Late	215.4458501	-0.087896005	159.433862	3874.51594	Component D late Delivery	R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-11171	CarrierC	150	150	300	6120	1200	7800	180
O-11181	12	650	P-11181	2	9/24/2015	10/24/2015	10/25/2015	31	1.797085097	On-Time	87.49772323	0.07205151	560.803112	3623.560773		R-9	AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	17	5	5	25	2	30	10	40	20	D-11181	CarrierC	150	0	150	6120	1200	7800	330
O-11200	12	650	P-11200	3	10/25/2015	11/24/2015	12/5/2015	41	11.0601314	Late	214.8951969	6.75166705	558.2734831	4399.763042	Component D late Delivery	R-15	AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-11200	CarrierC	150	150	300	6120	1200	7800	180
